date	distance	id	species	day	is_weekend
2021-12-22	24.9218459463005	44099	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44099	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44099	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44099	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44099	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44099	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44099	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44099	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44099	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44099	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44099	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44099	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44099	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44099	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	44099	OYC	Wednesday	FALSE
2022-01-06	19.711129584641	44099	OYC	Thursday	FALSE
2022-01-07	18.493220896382	44099	OYC	Friday	FALSE
2022-01-08	17.1335431478831	44099	OYC	Saturday	TRUE
2022-01-09	14.982656763432	44099	OYC	Sunday	TRUE
2022-01-10	15.6915506688451	44099	OYC	Monday	FALSE
2022-01-11	15.2465709173866	44099	OYC	Tuesday	FALSE
2022-01-12	14.6366666130399	44099	OYC	Wednesday	FALSE
2022-01-13	14.03075671655	44099	OYC	Thursday	FALSE
2022-01-14	13.5565663508675	44099	OYC	Friday	FALSE
2022-01-15	13.0850734765561	44099	OYC	Saturday	TRUE
2021-12-22	24.9218459463005	44112	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44112	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44112	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44112	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44112	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44112	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44112	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44112	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44112	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44112	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44112	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44112	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44112	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44112	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	44112	OYC	Wednesday	FALSE
2022-01-06	19.711129584641	44112	OYC	Thursday	FALSE
2022-01-07	18.493220896382	44112	OYC	Friday	FALSE
2022-01-08	17.1335431478831	44112	OYC	Saturday	TRUE
2022-01-09	14.982656763432	44112	OYC	Sunday	TRUE
2022-01-10	15.6915506688451	44112	OYC	Monday	FALSE
2022-01-11	15.2465709173866	44112	OYC	Tuesday	FALSE
2022-01-12	14.6366666130399	44112	OYC	Wednesday	FALSE
2022-01-13	14.03075671655	44112	OYC	Thursday	FALSE
2022-01-14	13.5565663508675	44112	OYC	Friday	FALSE
2022-01-15	13.0850734765561	44112	OYC	Saturday	TRUE
2022-01-16	13.3419635273941	44112	OYC	Sunday	TRUE
2021-12-22	24.9218459463005	44208	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44208	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44208	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44208	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44208	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44208	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44208	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44208	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44208	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44208	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44208	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44208	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44208	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44208	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	44208	OYC	Wednesday	FALSE
2022-01-06	19.711129584641	44208	OYC	Thursday	FALSE
2022-01-07	18.493220896382	44208	OYC	Friday	FALSE
2022-01-08	17.1335431478831	44208	OYC	Saturday	TRUE
2022-01-09	14.982656763432	44208	OYC	Sunday	TRUE
2022-01-10	15.6915506688451	44208	OYC	Monday	FALSE
2022-01-11	15.2465709173866	44208	OYC	Tuesday	FALSE
2022-01-12	14.6366666130399	44208	OYC	Wednesday	FALSE
2022-01-13	14.03075671655	44208	OYC	Thursday	FALSE
2022-01-14	13.5565663508675	44208	OYC	Friday	FALSE
2022-01-15	13.0850734765561	44208	OYC	Saturday	TRUE
2022-01-16	13.3419635273941	44208	OYC	Sunday	TRUE
2021-12-22	24.9218459463005	44055	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44055	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44055	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44055	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44055	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44055	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44055	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44055	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44055	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44055	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44055	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44055	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44055	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44055	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	44055	OYC	Wednesday	FALSE
2022-01-06	19.711129584641	44055	OYC	Thursday	FALSE
2022-01-07	18.493220896382	44055	OYC	Friday	FALSE
2022-01-08	17.1335431478831	44055	OYC	Saturday	TRUE
2022-01-09	14.982656763432	44055	OYC	Sunday	TRUE
2022-01-10	15.6915506688451	44055	OYC	Monday	FALSE
2021-12-22	24.9218459463005	44048	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44048	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44048	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44048	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44048	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44048	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44048	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44048	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44048	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44048	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44048	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44048	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44048	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44048	OYC	Tuesday	FALSE
2021-12-22	24.9218459463005	43972	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	43972	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	43972	OYC	Friday	FALSE
2021-12-25	22.1007396322784	43972	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	43972	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	43972	OYC	Monday	FALSE
2021-12-28	27.5225034514126	43972	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	43972	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	43972	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	43972	OYC	Friday	FALSE
2022-01-01	28.5454899280412	43972	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	43972	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	43972	OYC	Monday	FALSE
2022-01-04	23.5350836421878	43972	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	43972	OYC	Wednesday	FALSE
2022-01-06	19.711129584641	43972	OYC	Thursday	FALSE
2022-01-07	18.493220896382	43972	OYC	Friday	FALSE
2022-01-08	17.1335431478831	43972	OYC	Saturday	TRUE
2022-01-09	14.982656763432	43972	OYC	Sunday	TRUE
2022-01-10	15.6915506688451	43972	OYC	Monday	FALSE
2021-12-22	24.9218459463005	44203	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44203	OYC	Thursday	FALSE
2021-12-22	24.9218459463005	44045	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44045	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44045	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44045	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44045	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44045	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44045	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44045	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44045	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44045	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44045	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44045	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44045	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44045	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	44045	OYC	Wednesday	FALSE
2022-01-06	19.711129584641	44045	OYC	Thursday	FALSE
2022-01-07	18.493220896382	44045	OYC	Friday	FALSE
2022-01-08	17.1335431478831	44045	OYC	Saturday	TRUE
2022-01-09	14.982656763432	44045	OYC	Sunday	TRUE
2022-01-10	15.6915506688451	44045	OYC	Monday	FALSE
2022-01-11	15.2465709173866	44045	OYC	Tuesday	FALSE
2022-01-12	14.6366666130399	44045	OYC	Wednesday	FALSE
2022-01-13	14.03075671655	44045	OYC	Thursday	FALSE
2022-01-14	13.5565663508675	44045	OYC	Friday	FALSE
2021-12-22	24.9218459463005	44038	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44038	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44038	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44038	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44038	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44038	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44038	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44038	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44038	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44038	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44038	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44038	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44038	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44038	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	44038	OYC	Wednesday	FALSE
2021-12-22	24.9218459463005	44075	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44075	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44075	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44075	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44075	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44075	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44075	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44075	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44075	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44075	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44075	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44075	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44075	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44075	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	44075	OYC	Wednesday	FALSE
2022-01-06	19.711129584641	44075	OYC	Thursday	FALSE
2021-12-22	24.9218459463005	44081	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44081	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44081	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44081	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44081	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44081	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44081	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44081	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44081	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44081	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44081	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44081	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44081	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44081	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	44081	OYC	Wednesday	FALSE
2022-01-06	19.711129584641	44081	OYC	Thursday	FALSE
2022-01-07	18.493220896382	44081	OYC	Friday	FALSE
2022-01-08	17.1335431478831	44081	OYC	Saturday	TRUE
2022-01-09	14.982656763432	44081	OYC	Sunday	TRUE
2022-01-10	15.6915506688451	44081	OYC	Monday	FALSE
2022-01-11	15.2465709173866	44081	OYC	Tuesday	FALSE
2022-01-12	14.6366666130399	44081	OYC	Wednesday	FALSE
2021-12-22	24.9218459463005	44049	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44049	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44049	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44049	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44049	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44049	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44049	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44049	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44049	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44049	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44049	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44049	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44049	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44049	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	44049	OYC	Wednesday	FALSE
2021-12-22	24.9218459463005	44074	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44074	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44074	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44074	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44074	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44074	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44074	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44074	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44074	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44074	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44074	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44074	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44074	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44074	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	44074	OYC	Wednesday	FALSE
2022-01-06	19.711129584641	44074	OYC	Thursday	FALSE
2021-12-22	24.9218459463005	44207	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44207	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44207	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44207	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44207	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44207	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44207	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44207	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44207	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44207	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44207	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44207	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44207	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44207	OYC	Tuesday	FALSE
2022-01-05	20.2962491264878	44207	OYC	Wednesday	FALSE
2022-01-06	19.711129584641	44207	OYC	Thursday	FALSE
2022-01-07	18.493220896382	44207	OYC	Friday	FALSE
2022-01-08	17.1335431478831	44207	OYC	Saturday	TRUE
2022-01-09	14.982656763432	44207	OYC	Sunday	TRUE
2022-01-10	15.6915506688451	44207	OYC	Monday	FALSE
2022-01-11	15.2465709173866	44207	OYC	Tuesday	FALSE
2022-01-12	14.6366666130399	44207	OYC	Wednesday	FALSE
2021-12-22	24.9218459463005	44108	OYC	Wednesday	FALSE
2021-12-23	22.3800067332695	44108	OYC	Thursday	FALSE
2021-12-24	21.3268097917477	44108	OYC	Friday	FALSE
2021-12-25	22.1007396322784	44108	OYC	Saturday	TRUE
2021-12-26	27.7605958853994	44108	OYC	Sunday	TRUE
2021-12-27	24.8146481419189	44108	OYC	Monday	FALSE
2021-12-28	27.5225034514126	44108	OYC	Tuesday	FALSE
2021-12-29	27.6212483589667	44108	OYC	Wednesday	FALSE
2021-12-30	26.5431604546898	44108	OYC	Thursday	FALSE
2021-12-31	26.9902119526245	44108	OYC	Friday	FALSE
2022-01-01	28.5454899280412	44108	OYC	Saturday	TRUE
2022-01-02	27.5114633611195	44108	OYC	Sunday	TRUE
2022-01-03	29.7971211699569	44108	OYC	Monday	FALSE
2022-01-04	23.5350836421878	44108	OYC	Tuesday	FALSE
2022-03-07	18.2954301162013	44108	OYC	Monday	FALSE
2022-03-08	18.3863439613129	44108	OYC	Tuesday	FALSE
2022-03-09	18.5380940614982	44108	OYC	Wednesday	FALSE
2022-03-10	17.5336949714713	44108	OYC	Thursday	FALSE
2022-03-11	18.8604298762774	44108	OYC	Friday	FALSE
2022-03-12	18.0536056540646	44108	OYC	Saturday	TRUE
2022-03-13	17.9142359149043	44108	OYC	Sunday	TRUE
2022-03-14	17.2559226650847	44108	OYC	Monday	FALSE
2022-03-15	15.7146991123517	44108	OYC	Tuesday	FALSE
2022-03-16	16.6004514060087	44108	OYC	Wednesday	FALSE
2022-03-17	15.7547496011922	44108	OYC	Thursday	FALSE
2022-03-18	15.0141233472699	44108	OYC	Friday	FALSE
2022-03-19	14.3553075674164	44108	OYC	Saturday	TRUE
2022-03-20	14.8216426255612	44108	OYC	Sunday	TRUE
2022-03-21	15.5126021297955	44108	OYC	Monday	FALSE
2022-03-22	16.5039564281364	44108	OYC	Tuesday	FALSE
2022-03-23	15.7708779484467	44108	OYC	Wednesday	FALSE
2022-03-24	15.1082116117535	44108	OYC	Thursday	FALSE
2022-03-25	15.8962171334237	44108	OYC	Friday	FALSE
2022-03-26	16.1795004736698	44108	OYC	Saturday	TRUE
2022-03-27	14.6566813464662	44108	OYC	Sunday	TRUE
2022-03-28	13.6382471415785	44108	OYC	Monday	FALSE
2022-03-29	13.7373932167595	44108	OYC	Tuesday	FALSE
2022-03-30	12.8137881740779	44108	OYC	Wednesday	FALSE
2022-03-31	14.3066275669384	44108	OYC	Thursday	FALSE
2022-04-01	16.0733404657969	44108	OYC	Friday	FALSE
2022-04-02	16.3621932241006	44108	OYC	Saturday	TRUE
2022-04-03	14.8345067606167	44108	OYC	Sunday	TRUE
2022-04-04	11.3555725676243	44108	OYC	Monday	FALSE
2022-04-05	12.4727210967163	44108	OYC	Tuesday	FALSE
2022-04-06	9.07349031699928	44108	OYC	Wednesday	FALSE
2022-04-07	2.4389297571176	44108	OYC	Thursday	FALSE
2022-01-20	19.7903800724167	216309	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216309	OYC	Friday	FALSE
2022-01-20	19.7903800724167	216321	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216321	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216321	OYC	Saturday	TRUE
2022-01-23	54.314933118025	216321	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216321	OYC	Monday	FALSE
2022-01-20	19.7903800724167	216310	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216310	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216310	OYC	Saturday	TRUE
2022-01-23	54.314933118025	216310	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216310	OYC	Monday	FALSE
2022-01-20	19.7903800724167	216296	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216296	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216296	OYC	Saturday	TRUE
2022-01-23	54.314933118025	216296	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216296	OYC	Monday	FALSE
2022-01-20	19.7903800724167	216288	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216288	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216288	OYC	Saturday	TRUE
2022-01-23	54.314933118025	216288	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216288	OYC	Monday	FALSE
2022-01-20	19.7903800724167	216315	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216315	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216315	OYC	Saturday	TRUE
2022-01-23	54.314933118025	216315	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216315	OYC	Monday	FALSE
2022-01-20	19.7903800724167	216316	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216316	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216316	OYC	Saturday	TRUE
2022-01-23	54.314933118025	216316	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216316	OYC	Monday	FALSE
2022-01-20	19.7903800724167	216317	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216317	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216317	OYC	Saturday	TRUE
2022-01-23	54.314933118025	216317	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216317	OYC	Monday	FALSE
2022-01-20	19.7903800724167	216298	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216298	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216298	OYC	Saturday	TRUE
2022-01-23	54.314933118025	216298	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216298	OYC	Monday	FALSE
2022-01-20	19.7903800724167	216300	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216300	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216300	OYC	Saturday	TRUE
2022-01-20	19.7903800724167	216308	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216308	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216308	OYC	Saturday	TRUE
2022-01-20	19.7903800724167	216326	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216326	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216326	OYC	Saturday	TRUE
2022-01-20	19.7903800724167	216302	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216302	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216302	OYC	Saturday	TRUE
2022-01-23	54.314933118025	216302	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216302	OYC	Monday	FALSE
2022-01-20	19.7903800724167	216292	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216292	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216292	OYC	Saturday	TRUE
2022-01-23	54.314933118025	216292	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216292	OYC	Monday	FALSE
2022-01-20	19.7903800724167	216306	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216306	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216306	OYC	Saturday	TRUE
2022-01-20	19.7903800724167	216282	OYC	Thursday	FALSE
2022-01-21	21.5470006057021	216282	OYC	Friday	FALSE
2022-01-22	33.1518996024874	216282	OYC	Saturday	TRUE
2022-01-23	54.314933118025	216282	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216282	OYC	Monday	FALSE
2022-01-23	54.314933118025	216284	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216284	OYC	Monday	FALSE
2022-01-23	54.314933118025	216307	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216307	OYC	Monday	FALSE
2022-01-23	54.314933118025	216291	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216291	OYC	Monday	FALSE
2022-01-23	54.314933118025	216314	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216314	OYC	Monday	FALSE
2022-01-23	54.314933118025	216294	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216294	OYC	Monday	FALSE
2022-01-23	54.314933118025	216312	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216312	OYC	Monday	FALSE
2022-01-23	54.314933118025	216318	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216318	OYC	Monday	FALSE
2022-01-25	14.5501717031106	216318	OYC	Tuesday	FALSE
2022-01-26	13.9674731661556	216318	OYC	Wednesday	FALSE
2022-01-27	15.3275303877089	216318	OYC	Thursday	FALSE
2022-01-28	15.5234227381319	216318	OYC	Friday	FALSE
2022-01-29	15.8124114719628	216318	OYC	Saturday	TRUE
2022-01-30	12.8304555771848	216318	OYC	Sunday	TRUE
2022-01-31	12.7505808062132	216318	OYC	Monday	FALSE
2022-02-01	14.8926488292472	216318	OYC	Tuesday	FALSE
2022-02-02	13.1168842203077	216318	OYC	Wednesday	FALSE
2022-02-03	13.1909177014321	216318	OYC	Thursday	FALSE
2022-01-23	54.314933118025	216285	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216285	OYC	Monday	FALSE
2022-01-23	54.314933118025	216319	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216319	OYC	Monday	FALSE
2022-01-23	54.314933118025	216281	OYC	Sunday	TRUE
2022-01-23	54.314933118025	216293	OYC	Sunday	TRUE
2022-01-24	52.7983974784993	216293	OYC	Monday	FALSE
2022-01-23	54.314933118025	216303	OYC	Sunday	TRUE
2021-12-21	15.6230869476327	43966	GOD	Tuesday	FALSE
2021-12-22	24.9218459463005	43966	GOD	Wednesday	FALSE
2021-12-23	22.3800067332695	43966	GOD	Thursday	FALSE
2021-12-24	21.3268097917477	43966	GOD	Friday	FALSE
2021-12-25	22.1007396322784	43966	GOD	Saturday	TRUE
2021-12-26	27.7605958853994	43966	GOD	Sunday	TRUE
2021-12-27	24.8146481419189	43966	GOD	Monday	FALSE
2021-12-28	27.5225034514126	43966	GOD	Tuesday	FALSE
2021-12-29	27.6212483589667	43966	GOD	Wednesday	FALSE
2021-12-30	26.5431604546898	43966	GOD	Thursday	FALSE
2021-12-31	26.9902119526245	43966	GOD	Friday	FALSE
2022-01-01	28.5454899280412	43966	GOD	Saturday	TRUE
2022-01-02	27.5114633611195	43966	GOD	Sunday	TRUE
2022-01-03	29.7971211699569	43966	GOD	Monday	FALSE
2022-01-04	23.5350836421878	43966	GOD	Tuesday	FALSE
2022-01-05	20.2962491264878	43966	GOD	Wednesday	FALSE
2022-01-06	19.711129584641	43966	GOD	Thursday	FALSE
2022-01-07	18.493220896382	43966	GOD	Friday	FALSE
2022-01-08	17.1335431478831	43966	GOD	Saturday	TRUE
2022-01-09	14.982656763432	43966	GOD	Sunday	TRUE
2022-01-10	15.6915506688451	43966	GOD	Monday	FALSE
2022-01-11	15.2465709173866	43966	GOD	Tuesday	FALSE
2022-01-12	14.6366666130399	43966	GOD	Wednesday	FALSE
2022-01-13	14.03075671655	43966	GOD	Thursday	FALSE
2022-01-14	13.5565663508675	43966	GOD	Friday	FALSE
2022-01-15	13.0850734765561	43966	GOD	Saturday	TRUE
2022-01-16	13.3419635273941	43966	GOD	Sunday	TRUE
2022-03-05	16.0244490194941	43966	GOD	Saturday	TRUE
2022-03-06	16.4549751133457	43966	GOD	Sunday	TRUE
