date	area	id	species	day	is_weekend
2021-12-21	404751.235783686	44204	RK	Tuesday	FALSE
2021-12-22	935091.615153643	44204	RK	Wednesday	FALSE
2021-12-23	484433.693892319	44204	RK	Thursday	FALSE
2021-12-24	803864.373966938	44204	RK	Friday	FALSE
2021-12-25	712717.637716851	44204	RK	Saturday	TRUE
2021-12-26	348806.080243748	44204	RK	Sunday	TRUE
2021-12-27	434687.53001165	44204	RK	Monday	FALSE
2021-12-28	193843.014158124	44204	RK	Tuesday	FALSE
2021-12-29	132371.285548787	44204	RK	Wednesday	FALSE
2021-12-30	168336.5565281	44204	RK	Thursday	FALSE
2021-12-31	126062.740192566	44204	RK	Friday	FALSE
2022-01-01	364258.268339138	44204	RK	Saturday	TRUE
2022-01-02	659544.934136978	44204	RK	Sunday	TRUE
2022-01-03	375778.514080537	44204	RK	Monday	FALSE
2022-01-04	425111.998286574	44204	RK	Tuesday	FALSE
2022-01-05	715117.907059489	44204	RK	Wednesday	FALSE
2022-01-06	853517.705831549	44204	RK	Thursday	FALSE
2022-01-07	637321.718390062	44204	RK	Friday	FALSE
2022-01-08	290418.671507566	44204	RK	Saturday	TRUE
2022-01-09	295443.560561243	44204	RK	Sunday	TRUE
2022-01-10	281330.167456887	44204	RK	Monday	FALSE
2022-01-11	21451.3568288107	44204	RK	Tuesday	FALSE
2022-01-12	33977.3612541556	44204	RK	Wednesday	FALSE
2022-01-13	51341.1508467325	44204	RK	Thursday	FALSE
2022-01-14	24937.1310131994	44204	RK	Friday	FALSE
2022-01-15	414402.500150679	44204	RK	Saturday	TRUE
2022-01-16	231316.193559824	44204	RK	Sunday	TRUE
2022-01-17	249792.056552024	44204	RK	Monday	FALSE
2022-01-18	277836.798695733	44204	RK	Tuesday	FALSE
2022-01-19	35617.2014550997	44204	RK	Wednesday	FALSE
2021-12-21	92684.9296539335	44233	RK	Tuesday	FALSE
2021-12-22	1599445.60919153	44233	RK	Wednesday	FALSE
2021-12-23	456063.579604177	44233	RK	Thursday	FALSE
2021-12-24	536043.616872861	44233	RK	Friday	FALSE
2021-12-25	1599383.03985001	44233	RK	Saturday	TRUE
2021-12-26	749028.674122143	44233	RK	Sunday	TRUE
2021-12-27	189465.942459751	44233	RK	Monday	FALSE
2021-12-28	347822.892319153	44233	RK	Tuesday	FALSE
2021-12-29	510006.150791766	44233	RK	Wednesday	FALSE
2021-12-30	405194.561022741	44233	RK	Thursday	FALSE
2021-12-31	680160.878440943	44233	RK	Friday	FALSE
2022-01-01	408806.59014358	44233	RK	Saturday	TRUE
2022-01-02	565627.655631662	44233	RK	Sunday	TRUE
2022-01-03	368528.173056629	44233	RK	Monday	FALSE
2022-01-04	449460.127131522	44233	RK	Tuesday	FALSE
2022-01-05	903160.576860754	44233	RK	Wednesday	FALSE
2022-01-06	355118.27124425	44233	RK	Thursday	FALSE
2022-01-07	773634.899920514	44233	RK	Friday	FALSE
2022-01-08	288821.090680554	44233	RK	Saturday	TRUE
2022-01-09	673735.530183655	44233	RK	Sunday	TRUE
2022-01-10	229389.316282832	44233	RK	Monday	FALSE
2022-01-11	129777.989527231	44233	RK	Tuesday	FALSE
2022-01-12	110801.939391881	44233	RK	Wednesday	FALSE
2022-01-13	237549.59677817	44233	RK	Thursday	FALSE
2022-01-14	212580.261343317	44233	RK	Friday	FALSE
2022-01-15	286579.943934612	44233	RK	Saturday	TRUE
2022-01-16	444082.926621396	44233	RK	Sunday	TRUE
2022-01-17	196988.341172063	44233	RK	Monday	FALSE
2022-01-18	458447.103950351	44233	RK	Tuesday	FALSE
2022-01-19	503790.170260714	44233	RK	Wednesday	FALSE
2022-01-20	288779.897017357	44233	RK	Thursday	FALSE
2022-01-21	530803.005104159	44233	RK	Friday	FALSE
2022-01-22	171159.81099162	44233	RK	Saturday	TRUE
2022-01-23	437517.738328489	44233	RK	Sunday	TRUE
2022-01-24	122731.053693785	44233	RK	Monday	FALSE
2022-01-25	167644.110051584	44233	RK	Tuesday	FALSE
2022-01-26	140175.775028075	44233	RK	Wednesday	FALSE
2022-01-27	110260.611480394	44233	RK	Thursday	FALSE
2022-01-28	195127.375821081	44233	RK	Friday	FALSE
2022-01-29	339081.186783274	44233	RK	Saturday	TRUE
2022-01-30	942609.84526328	44233	RK	Sunday	TRUE
2022-01-31	376458.352775408	44233	RK	Monday	FALSE
2022-02-01	287563.247153987	44233	RK	Tuesday	FALSE
2022-02-02	486836.950418962	44233	RK	Wednesday	FALSE
2022-02-03	409680.274206369	44233	RK	Thursday	FALSE
2022-02-04	646017.271056355	44233	RK	Friday	FALSE
2022-02-05	352549.581210407	44233	RK	Saturday	TRUE
2022-02-06	276790.958255952	44233	RK	Sunday	TRUE
2022-02-07	281956.949518284	44233	RK	Monday	FALSE
2022-02-08	340067.77115043	44233	RK	Tuesday	FALSE
2022-02-09	406295.821122143	44233	RK	Wednesday	FALSE
2022-02-10	245648.523896808	44233	RK	Thursday	FALSE
2022-02-11	267727.124555852	44233	RK	Friday	FALSE
2022-02-12	610633.712627423	44233	RK	Saturday	TRUE
2022-02-13	440967.098680448	44233	RK	Sunday	TRUE
2022-02-14	308318.214449554	44233	RK	Monday	FALSE
2022-02-15	482972.102518258	44233	RK	Tuesday	FALSE
2022-02-16	751954.681699006	44233	RK	Wednesday	FALSE
2022-02-17	1877012.32081429	44233	RK	Thursday	FALSE
2022-02-18	1982053.82996671	44233	RK	Friday	FALSE
2022-02-19	2670527.31881346	44233	RK	Saturday	TRUE
2022-02-20	882221.691257259	44233	RK	Sunday	TRUE
2022-02-21	1272848.86950709	44233	RK	Monday	FALSE
2022-02-22	251819.67347274	44233	RK	Tuesday	FALSE
2022-02-23	550951.035333818	44233	RK	Wednesday	FALSE
2022-02-24	432976.142524493	44233	RK	Thursday	FALSE
2022-02-25	270934.144649577	44233	RK	Friday	FALSE
2022-02-26	332943.294685425	44233	RK	Saturday	TRUE
2022-02-27	1011561.4362352	44233	RK	Sunday	TRUE
2022-02-28	521472.158076292	44233	RK	Monday	FALSE
2022-03-01	536616.284644268	44233	RK	Tuesday	FALSE
2022-03-02	411368.398255051	44233	RK	Wednesday	FALSE
2022-03-03	710428.99365326	44233	RK	Thursday	FALSE
2022-03-04	1179080.13113581	44233	RK	Friday	FALSE
2022-03-05	531506.059956724	44233	RK	Saturday	TRUE
2022-03-06	328502.042196159	44233	RK	Sunday	TRUE
2022-03-07	972107.886247325	44233	RK	Monday	FALSE
2022-03-08	1468766.24646888	44233	RK	Tuesday	FALSE
2022-03-09	554957.203993141	44233	RK	Wednesday	FALSE
2022-03-10	373806.279300011	44233	RK	Thursday	FALSE
2022-03-11	1243946.85378398	44233	RK	Friday	FALSE
2022-03-12	590990.638294875	44233	RK	Saturday	TRUE
2022-03-13	527005.609598269	44233	RK	Sunday	TRUE
2022-03-14	468313.842630209	44233	RK	Monday	FALSE
2022-03-15	515771.81032924	44233	RK	Tuesday	FALSE
2022-03-16	351513.336712917	44233	RK	Wednesday	FALSE
2022-03-17	2030752.81347334	44233	RK	Thursday	FALSE
2022-03-18	1469235.16702363	44233	RK	Friday	FALSE
2022-03-19	511465.336246495	44233	RK	Saturday	TRUE
2022-03-20	1650083.73732516	44233	RK	Sunday	TRUE
2022-03-21	957982.787572434	44233	RK	Monday	FALSE
2022-03-22	629790.005999861	44233	RK	Tuesday	FALSE
2022-03-23	225580.209809855	44233	RK	Wednesday	FALSE
2022-03-24	228594.434515891	44233	RK	Thursday	FALSE
2022-03-25	511647.681196859	44233	RK	Friday	FALSE
2022-03-26	601143.805980201	44233	RK	Saturday	TRUE
2022-03-27	418617.390422724	44233	RK	Sunday	TRUE
2022-03-28	641217.645316668	44233	RK	Monday	FALSE
2022-03-29	2119020.21711712	44233	RK	Tuesday	FALSE
2021-12-21	207761.654887136	44265	RK	Tuesday	FALSE
2021-12-22	97709.7363729506	44265	RK	Wednesday	FALSE
2021-12-23	164886.950411019	44265	RK	Thursday	FALSE
2021-12-24	103896.629268221	44265	RK	Friday	FALSE
2021-12-25	224218.686934047	44265	RK	Saturday	TRUE
2021-12-26	301522.515701066	44265	RK	Sunday	TRUE
2021-12-27	160241.200542839	44265	RK	Monday	FALSE
2021-12-28	96270.3706783424	44265	RK	Tuesday	FALSE
2021-12-29	382573.639639654	44265	RK	Wednesday	FALSE
2021-12-30	172701.194014926	44265	RK	Thursday	FALSE
2021-12-31	219416.34065813	44265	RK	Friday	FALSE
2022-01-01	201078.944686284	44265	RK	Saturday	TRUE
2022-01-02	198628.516007039	44265	RK	Sunday	TRUE
2022-01-03	245806.165209051	44265	RK	Monday	FALSE
2022-01-04	239129.535869935	44265	RK	Tuesday	FALSE
2022-01-05	300082.114511056	44265	RK	Wednesday	FALSE
2022-01-06	168806.591990786	44265	RK	Thursday	FALSE
2022-01-07	175670.587947862	44265	RK	Friday	FALSE
2022-01-08	171540.961728875	44265	RK	Saturday	TRUE
2022-01-09	142423.760254152	44265	RK	Sunday	TRUE
2022-01-10	117606.712636271	44265	RK	Monday	FALSE
2022-01-11	199081.635184037	44265	RK	Tuesday	FALSE
2022-01-12	130296.618399718	44265	RK	Wednesday	FALSE
2022-01-13	69372.3758756051	44265	RK	Thursday	FALSE
2022-01-14	84568.9419829838	44265	RK	Friday	FALSE
2022-01-15	117038.167111023	44265	RK	Saturday	TRUE
2022-01-16	91213.753218605	44265	RK	Sunday	TRUE
2022-01-17	102059.044659171	44265	RK	Monday	FALSE
2022-01-18	156081.737636404	44265	RK	Tuesday	FALSE
2022-01-19	206368.5911142	44265	RK	Wednesday	FALSE
2022-01-20	147658.704640109	44265	RK	Thursday	FALSE
2022-01-21	169619.050924614	44265	RK	Friday	FALSE
2022-01-22	191526.704735826	44265	RK	Saturday	TRUE
2022-01-23	125146.012786519	44265	RK	Sunday	TRUE
2022-01-24	101860.709392439	44265	RK	Monday	FALSE
2022-01-25	98986.8581325089	44265	RK	Tuesday	FALSE
2022-01-26	133618.436108753	44265	RK	Wednesday	FALSE
2022-01-27	169989.0249271	44265	RK	Thursday	FALSE
2022-01-28	185633.45120081	44265	RK	Friday	FALSE
2022-01-29	267506.953646626	44265	RK	Saturday	TRUE
2022-01-30	313089.61268249	44265	RK	Sunday	TRUE
2022-01-31	251824.24926641	44265	RK	Monday	FALSE
2022-02-01	197729.409831093	44265	RK	Tuesday	FALSE
2022-02-02	890269.347469182	44265	RK	Wednesday	FALSE
2022-02-03	518562.223922614	44265	RK	Thursday	FALSE
2022-02-04	2519594.84137013	44265	RK	Friday	FALSE
2022-02-05	499342.127406639	44265	RK	Saturday	TRUE
2022-02-06	259653.673845892	44265	RK	Sunday	TRUE
2022-02-07	227112.247484432	44265	RK	Monday	FALSE
2022-02-08	169916.368029864	44265	RK	Tuesday	FALSE
2022-02-09	89721.9088457959	44265	RK	Wednesday	FALSE
2022-02-10	199291.011031943	44265	RK	Thursday	FALSE
2022-02-11	174410.242609324	44265	RK	Friday	FALSE
2022-02-12	289761.82912209	44265	RK	Saturday	TRUE
2022-02-13	240001.214077871	44265	RK	Sunday	TRUE
2022-02-14	214239.364845663	44265	RK	Monday	FALSE
2022-02-15	342546.044133445	44265	RK	Tuesday	FALSE
2022-02-16	226675.345990407	44265	RK	Wednesday	FALSE
2022-02-17	243132.418084459	44265	RK	Thursday	FALSE
2022-02-18	198956.753740772	44265	RK	Friday	FALSE
2022-02-19	791192.211855987	44265	RK	Saturday	TRUE
2022-02-20	515373.451455769	44265	RK	Sunday	TRUE
2022-02-21	215205.451214577	44265	RK	Monday	FALSE
2022-02-22	113028.982611986	44265	RK	Tuesday	FALSE
2022-02-23	564155.90785032	44265	RK	Wednesday	FALSE
2022-02-24	558134.154590078	44265	RK	Thursday	FALSE
2022-02-25	232292.630958269	44265	RK	Friday	FALSE
2022-02-26	326320.213043966	44265	RK	Saturday	TRUE
2022-02-27	211642.635594719	44265	RK	Sunday	TRUE
2022-02-28	237177.919906908	44265	RK	Monday	FALSE
2022-03-01	195654.184137895	44265	RK	Tuesday	FALSE
2022-03-02	241070.703272669	44265	RK	Wednesday	FALSE
2022-03-03	300635.154555669	44265	RK	Thursday	FALSE
2022-03-04	750581.426530589	44265	RK	Friday	FALSE
2022-03-05	697165.506053687	44265	RK	Saturday	TRUE
2022-03-06	431302.63149527	44265	RK	Sunday	TRUE
2022-03-07	219496.105470361	44265	RK	Monday	FALSE
2022-03-08	183241.260765828	44265	RK	Tuesday	FALSE
2022-03-09	220119.468177756	44265	RK	Wednesday	FALSE
2022-03-10	317398.587854105	44265	RK	Thursday	FALSE
2022-03-11	215318.380719118	44265	RK	Friday	FALSE
2022-03-12	318640.569470641	44265	RK	Saturday	TRUE
2022-03-13	272822.433012773	44265	RK	Sunday	TRUE
2022-03-14	157227.676695285	44265	RK	Monday	FALSE
2022-03-15	334398.39356148	44265	RK	Tuesday	FALSE
2022-03-16	280248.291305103	44265	RK	Wednesday	FALSE
2022-03-17	533246.678177889	44265	RK	Thursday	FALSE
2022-03-18	672855.502934452	44265	RK	Friday	FALSE
2022-03-19	749611.388305309	44265	RK	Saturday	TRUE
2022-03-20	787409.396787119	44265	RK	Sunday	TRUE
2022-03-21	332196.539721778	44265	RK	Monday	FALSE
2022-03-22	328019.287234657	44265	RK	Tuesday	FALSE
2022-03-23	417412.252584797	44265	RK	Wednesday	FALSE
2022-03-24	182773.705416534	44265	RK	Thursday	FALSE
2022-03-25	285174.477497483	44265	RK	Friday	FALSE
2022-03-26	367114.292550949	44265	RK	Saturday	TRUE
2022-03-27	236045.189873206	44265	RK	Sunday	TRUE
2022-03-28	478699.925303493	44265	RK	Monday	FALSE
2022-03-29	655216.075879349	44265	RK	Tuesday	FALSE
2022-03-30	672413.240568601	44265	RK	Wednesday	FALSE
2022-03-31	543654.95837594	44265	RK	Thursday	FALSE
2022-04-01	305328.489120104	44265	RK	Friday	FALSE
2022-01-22	190388.830213873	44232	RK	Saturday	TRUE
2022-01-23	135205.016804169	44232	RK	Sunday	TRUE
2022-01-24	240338.982894644	44232	RK	Monday	FALSE
2022-01-25	92269.8653989582	44232	RK	Tuesday	FALSE
2022-01-26	188333.766139384	44232	RK	Wednesday	FALSE
2022-01-27	84379.7623898061	44232	RK	Thursday	FALSE
2022-01-28	111219.890356735	44232	RK	Friday	FALSE
2022-01-29	136741.025078425	44232	RK	Saturday	TRUE
2022-01-30	283090.515188965	44232	RK	Sunday	TRUE
2022-01-31	200181.607415767	44232	RK	Monday	FALSE
2022-02-01	346316.66531229	44232	RK	Tuesday	FALSE
2022-02-02	490320.674493284	44232	RK	Wednesday	FALSE
2022-02-03	435906.442384339	44232	RK	Thursday	FALSE
2022-02-04	821287.51094754	44232	RK	Friday	FALSE
2022-02-05	717025.049637123	44232	RK	Saturday	TRUE
2022-02-06	603158.147726961	44232	RK	Sunday	TRUE
2022-02-07	96959.3434576609	44232	RK	Monday	FALSE
2022-02-08	137002.32751833	44232	RK	Tuesday	FALSE
2022-02-09	120956.562114741	44232	RK	Wednesday	FALSE
2022-02-10	117171.955637219	44232	RK	Thursday	FALSE
2022-02-11	40376.2239943071	44232	RK	Friday	FALSE
2022-02-12	110448.766900643	44232	RK	Saturday	TRUE
2022-02-13	108341.455539467	44232	RK	Sunday	TRUE
2022-02-14	633553.454517198	44232	RK	Monday	FALSE
2022-02-15	648706.878944501	44232	RK	Tuesday	FALSE
2022-02-16	351684.792924867	44232	RK	Wednesday	FALSE
2022-02-17	733174.535510986	44232	RK	Thursday	FALSE
2022-02-18	383589.408200807	44232	RK	Friday	FALSE
2022-02-19	1119313.4483863	44232	RK	Saturday	TRUE
2022-02-20	1570335.94286995	44232	RK	Sunday	TRUE
2022-02-21	267846.384979106	44232	RK	Monday	FALSE
2022-02-22	427629.360371129	44232	RK	Tuesday	FALSE
2022-02-23	201988.960067031	44232	RK	Wednesday	FALSE
2022-02-24	992705.967795891	44232	RK	Thursday	FALSE
2022-02-25	109601.351283997	44232	RK	Friday	FALSE
2022-02-26	704973.072616127	44232	RK	Saturday	TRUE
2022-02-27	332814.373068192	44232	RK	Sunday	TRUE
2022-02-28	403825.084892716	44232	RK	Monday	FALSE
2022-03-01	510128.799718391	44232	RK	Tuesday	FALSE
2022-03-02	1025356.91303854	44232	RK	Wednesday	FALSE
2022-03-03	378883.938259891	44232	RK	Thursday	FALSE
2022-03-04	291525.807032389	44232	RK	Friday	FALSE
2022-03-05	252880.087957309	44232	RK	Saturday	TRUE
2022-03-06	275672.050088686	44232	RK	Sunday	TRUE
2022-03-07	550564.81771587	44232	RK	Monday	FALSE
2022-03-08	1079579.7671389	44232	RK	Tuesday	FALSE
2022-03-09	607227.851397257	44232	RK	Wednesday	FALSE
2022-03-10	362322.326587199	44232	RK	Thursday	FALSE
2022-03-11	239618.694359654	44232	RK	Friday	FALSE
2022-03-12	253108.685840711	44232	RK	Saturday	TRUE
2022-03-13	270056.211219522	44232	RK	Sunday	TRUE
2022-03-14	107906.512399012	44232	RK	Monday	FALSE
2022-03-15	151938.443473156	44232	RK	Tuesday	FALSE
2022-03-16	160976.689534356	44232	RK	Wednesday	FALSE
2022-03-17	240480.469797868	44232	RK	Thursday	FALSE
2022-03-18	452839.586400358	44232	RK	Friday	FALSE
2022-03-19	685930.60371925	44232	RK	Saturday	TRUE
2022-03-20	967948.776577354	44232	RK	Sunday	TRUE
2022-03-21	869515.277823912	44232	RK	Monday	FALSE
2022-03-22	828833.934507549	44232	RK	Tuesday	FALSE
2022-03-23	723506.433416895	44232	RK	Wednesday	FALSE
2022-03-24	491630.214939999	44232	RK	Thursday	FALSE
2022-03-25	366002.610061579	44232	RK	Friday	FALSE
2022-03-26	247624.70955645	44232	RK	Saturday	TRUE
2022-03-27	67161.2223002646	44232	RK	Sunday	TRUE
2022-03-28	312458.82568079	44232	RK	Monday	FALSE
2022-03-29	228105.243022303	44232	RK	Tuesday	FALSE
2022-01-22	374721.006216926	44266	RK	Saturday	TRUE
2022-01-23	1121753.97635712	44266	RK	Sunday	TRUE
2022-01-24	3309718.67042585	44266	RK	Monday	FALSE
2022-01-25	787139.095764122	44266	RK	Tuesday	FALSE
2022-01-26	398160.688277273	44266	RK	Wednesday	FALSE
2022-01-27	740399.616419551	44266	RK	Thursday	FALSE
2022-01-28	2912408.32468777	44266	RK	Friday	FALSE
2022-01-29	520264.938992533	44266	RK	Saturday	TRUE
2022-01-30	848650.584828867	44266	RK	Sunday	TRUE
2022-01-31	2066468.75146581	44266	RK	Monday	FALSE
2022-02-01	989606.909996753	44266	RK	Tuesday	FALSE
2022-02-02	1243189.95432281	44266	RK	Wednesday	FALSE
2022-02-03	3367511.18894229	44266	RK	Thursday	FALSE
2022-02-04	2841102.34158608	44266	RK	Friday	FALSE
2022-02-05	1809475.57175276	44266	RK	Saturday	TRUE
2022-02-06	1308010.13234487	44266	RK	Sunday	TRUE
2022-02-07	1649637.22127073	44266	RK	Monday	FALSE
2022-02-08	1531668.65870188	44266	RK	Tuesday	FALSE
2022-02-09	1665274.35468623	44266	RK	Wednesday	FALSE
2022-02-10	366300.131605098	44266	RK	Thursday	FALSE
2022-02-11	397987.108821422	44266	RK	Friday	FALSE
2022-02-12	1856095.94781338	44266	RK	Saturday	TRUE
2022-02-13	1660181.14998508	44266	RK	Sunday	TRUE
2022-02-14	1488496.7625695	44266	RK	Monday	FALSE
2022-02-15	4078206.68513031	44266	RK	Tuesday	FALSE
2022-02-16	2032909.76100371	44266	RK	Wednesday	FALSE
2022-02-17	1817861.43905869	44266	RK	Thursday	FALSE
2022-02-18	4302605.11270067	44266	RK	Friday	FALSE
2022-02-19	2638319.22664948	44266	RK	Saturday	TRUE
2022-02-20	3141266.60031958	44266	RK	Sunday	TRUE
2022-02-21	1690957.81194435	44266	RK	Monday	FALSE
2022-02-22	1505916.22250382	44266	RK	Tuesday	FALSE
2022-02-23	3200769.11852498	44266	RK	Wednesday	FALSE
2022-02-24	6603416.02197559	44266	RK	Thursday	FALSE
2022-02-25	2537050.18603394	44266	RK	Friday	FALSE
2022-02-26	1853099.15410394	44266	RK	Saturday	TRUE
2022-02-27	2152401.20123703	44266	RK	Sunday	TRUE
2022-02-28	2425931.74623165	44266	RK	Monday	FALSE
2022-03-01	2778960.1516844	44266	RK	Tuesday	FALSE
2022-03-02	1744544.34547458	44266	RK	Wednesday	FALSE
2022-03-03	2768754.10661274	44266	RK	Thursday	FALSE
2022-03-04	853405.754796972	44266	RK	Friday	FALSE
2022-01-22	1008603.83309826	44288	RK	Saturday	TRUE
2022-01-23	1265455.77111829	44288	RK	Sunday	TRUE
2022-01-24	1794838.13806282	44288	RK	Monday	FALSE
2022-01-25	1368209.99620864	44288	RK	Tuesday	FALSE
2022-01-26	1430749.47746629	44288	RK	Wednesday	FALSE
2022-01-27	1037539.64215309	44288	RK	Thursday	FALSE
2022-01-28	1073889.88730605	44288	RK	Friday	FALSE
2022-01-29	763684.548100438	44288	RK	Saturday	TRUE
2022-01-30	1342235.54907956	44288	RK	Sunday	TRUE
2022-01-31	782214.819067384	44288	RK	Monday	FALSE
2022-02-01	1585363.74736308	44288	RK	Tuesday	FALSE
2022-02-02	1663962.39866361	44288	RK	Wednesday	FALSE
2022-02-03	1393170.19615636	44288	RK	Thursday	FALSE
2022-02-04	1538081.98229127	44288	RK	Friday	FALSE
2022-02-05	1109315.03751862	44288	RK	Saturday	TRUE
2022-02-06	1309633.49369462	44288	RK	Sunday	TRUE
2022-02-07	1524803.89716966	44288	RK	Monday	FALSE
2022-02-08	2972234.65772199	44288	RK	Tuesday	FALSE
2022-02-09	1464991.83652815	44288	RK	Wednesday	FALSE
2022-02-10	346243.000495948	44288	RK	Thursday	FALSE
2022-02-11	663670.635237465	44288	RK	Friday	FALSE
2022-02-12	1265595.92290338	44288	RK	Saturday	TRUE
2022-02-13	2188745.29902567	44288	RK	Sunday	TRUE
2022-02-14	1786152.30299176	44288	RK	Monday	FALSE
2022-02-15	1278870.26544011	44288	RK	Tuesday	FALSE
2022-02-16	1913540.52784342	44288	RK	Wednesday	FALSE
2022-02-17	1189638.32579744	44288	RK	Thursday	FALSE
2022-02-18	3663930.83693136	44288	RK	Friday	FALSE
2022-02-19	2012954.54237706	44288	RK	Saturday	TRUE
2022-02-20	1587873.46855222	44288	RK	Sunday	TRUE
2022-02-21	1665330.52559585	44288	RK	Monday	FALSE
2022-02-22	2518078.9039057	44288	RK	Tuesday	FALSE
2022-02-23	2508738.57983937	44288	RK	Wednesday	FALSE
2022-02-24	2494760.33001445	44288	RK	Thursday	FALSE
2022-02-25	810816.612714607	44288	RK	Friday	FALSE
2022-02-26	1021030.64967983	44288	RK	Saturday	TRUE
2022-02-27	3478554.41223469	44288	RK	Sunday	TRUE
2022-02-28	3584594.89111918	44288	RK	Monday	FALSE
2022-03-01	2920859.33984674	44288	RK	Tuesday	FALSE
2022-03-02	1781885.99085903	44288	RK	Wednesday	FALSE
2022-03-03	1295401.67066347	44288	RK	Thursday	FALSE
2022-03-04	3096649.37451711	44288	RK	Friday	FALSE
2022-03-05	493193.437702002	44288	RK	Saturday	TRUE
2022-03-06	1362623.3423233	44288	RK	Sunday	TRUE
2022-03-07	2613560.25139546	44288	RK	Monday	FALSE
2022-03-08	3243236.82666093	44288	RK	Tuesday	FALSE
2022-03-09	3682716.29334191	44288	RK	Wednesday	FALSE
2022-03-10	1395653.50649128	44288	RK	Thursday	FALSE
2022-03-11	3358330.28891499	44288	RK	Friday	FALSE
2022-03-12	1506819.14533739	44288	RK	Saturday	TRUE
2022-03-13	1399790.13775991	44288	RK	Sunday	TRUE
2022-03-14	698908.748477556	44288	RK	Monday	FALSE
2022-03-15	2221086.73063697	44288	RK	Tuesday	FALSE
2022-03-16	859247.56715099	44288	RK	Wednesday	FALSE
2022-03-17	342506.799997069	44288	RK	Thursday	FALSE
2022-01-22	260290.138674913	44310	RK	Saturday	TRUE
2022-01-23	931055.501162964	44310	RK	Sunday	TRUE
2022-01-24	665484.248320987	44310	RK	Monday	FALSE
2022-01-25	136153.692589631	44310	RK	Tuesday	FALSE
2022-01-26	225296.60529319	44310	RK	Wednesday	FALSE
2022-01-27	165974.614427233	44310	RK	Thursday	FALSE
2022-01-28	139119.04065261	44310	RK	Friday	FALSE
2022-01-29	49181.4063751404	44310	RK	Saturday	TRUE
2022-01-30	270662.759755828	44310	RK	Sunday	TRUE
2022-01-31	414742.590845591	44310	RK	Monday	FALSE
2022-02-01	481665.739989209	44310	RK	Tuesday	FALSE
2022-02-02	273907.293095179	44310	RK	Wednesday	FALSE
2022-02-03	419580.131155096	44310	RK	Thursday	FALSE
2022-02-04	1059622.40853203	44310	RK	Friday	FALSE
2022-02-05	477913.808517642	44310	RK	Saturday	TRUE
2022-02-06	811177.779425651	44310	RK	Sunday	TRUE
2022-02-07	103022.659316585	44310	RK	Monday	FALSE
2022-02-08	490963.40616591	44310	RK	Tuesday	FALSE
2022-02-09	87857.8709723718	44310	RK	Wednesday	FALSE
2022-02-10	103201.474735372	44310	RK	Thursday	FALSE
2022-02-11	52057.8970270022	44310	RK	Friday	FALSE
2022-01-22	1371489.45575453	44322	RK	Saturday	TRUE
2022-01-23	1058307.00196952	44322	RK	Sunday	TRUE
2022-01-24	1435784.89967209	44322	RK	Monday	FALSE
2022-01-25	2846793.28053787	44322	RK	Tuesday	FALSE
2022-01-26	1355925.14043659	44322	RK	Wednesday	FALSE
2022-01-27	1089171.69302556	44322	RK	Thursday	FALSE
2022-01-28	1932890.28176083	44322	RK	Friday	FALSE
2022-01-29	3414247.93154044	44322	RK	Saturday	TRUE
2022-01-30	2311524.46033636	44322	RK	Sunday	TRUE
2022-01-31	2138841.39958468	44322	RK	Monday	FALSE
2022-02-01	1245480.28102722	44322	RK	Tuesday	FALSE
2022-02-02	2317910.20005665	44322	RK	Wednesday	FALSE
2022-02-03	2459311.53481645	44322	RK	Thursday	FALSE
2022-02-04	3072774.26192889	44322	RK	Friday	FALSE
2022-02-05	2472557.90969509	44322	RK	Saturday	TRUE
2022-02-06	1100197.12599318	44322	RK	Sunday	TRUE
2022-02-07	4619793.08881856	44322	RK	Monday	FALSE
2022-02-08	2039087.58456785	44322	RK	Tuesday	FALSE
2022-02-09	2295407.96794567	44322	RK	Wednesday	FALSE
2022-02-10	1842502.26019501	44322	RK	Thursday	FALSE
2022-02-11	1825528.18923964	44322	RK	Friday	FALSE
2022-02-12	810540.835999205	44322	RK	Saturday	TRUE
2022-02-13	1854726.09536103	44322	RK	Sunday	TRUE
2022-02-14	2130694.44638428	44322	RK	Monday	FALSE
2022-02-15	5675670.1313956	44322	RK	Tuesday	FALSE
2022-02-16	3936938.08827445	44322	RK	Wednesday	FALSE
2022-02-17	3144795.79396335	44322	RK	Thursday	FALSE
2022-02-18	2271972.84049963	44322	RK	Friday	FALSE
2022-02-19	2603163.87323533	44322	RK	Saturday	TRUE
2022-02-20	2157828.63486905	44322	RK	Sunday	TRUE
2022-02-21	3791495.60497553	44322	RK	Monday	FALSE
2022-02-22	2541027.04163073	44322	RK	Tuesday	FALSE
2022-02-23	5139162.19607315	44322	RK	Wednesday	FALSE
2022-02-24	2237810.66100808	44322	RK	Thursday	FALSE
2022-02-25	1077921.35491351	44322	RK	Friday	FALSE
2022-02-26	1787946.82275454	44322	RK	Saturday	TRUE
2022-02-27	3053361.95848436	44322	RK	Sunday	TRUE
2022-02-28	834593.279454248	44322	RK	Monday	FALSE
2022-03-01	1505891.26858561	44322	RK	Tuesday	FALSE
2022-03-02	2262848.63910568	44322	RK	Wednesday	FALSE
2022-03-03	1710899.96928297	44322	RK	Thursday	FALSE
2022-03-04	2064871.17021838	44322	RK	Friday	FALSE
2022-03-05	2410948.48209058	44322	RK	Saturday	TRUE
2022-03-06	2026096.43117622	44322	RK	Sunday	TRUE
